mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.2698683738708496,0.016132354736328125,0.013375997543334961,0.0010039806365966797,True,5,0.8,2,2,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.1389336037832354,-0.8336957773122252,-0.9863146905477302,0.15261891323550508,232,-1.1835728117435211,-1.18219227884055,-1.1828825452920355,0.0006902664514856216
0.5917013883590698,0.02611362934112549,0.024225354194641113,0.007351279258728027,True,5,0.8,2,2,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.0385571044791209,-0.8192148150627706,-0.9288859597709458,0.10967114470817513,176,-1.1937740415777205,-1.1920891276083911,-1.192931584593056,0.0008424569846646746
0.12598788738250732,0.005800843238830566,0.0057811737060546875,0.0003902912139892578,True,5,0.8,2,5,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.2740459715061851,-0.9699214524046502,-1.1219837119554177,0.15206225955076746,307,-1.1975946875258354,-1.196032614814757,-1.1968136511702963,0.0007810363555391664
0.30953502655029297,0.003031492233276367,0.025269508361816406,0.005121946334838867,True,5,0.8,2,5,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.1919443154812737,-0.8877914669048051,-1.0398678911930395,0.15207642428823426,267,-1.1872568694873584,-1.1855962976756451,-1.1864265835815018,0.0008302859058566536
0.669213056564331,0.025495052337646484,0.017128944396972656,0.00322723388671875,True,5,0.8,2,5,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.1688503721072274,-0.8403012794306254,-1.0045758257689263,0.16427454633830102,242,-1.189728310006662,-1.1898665478293722,-1.189797428918017,6.911891135508164e-05
0.14486455917358398,0.0006546974182128906,0.007408022880554199,0.0006042718887329102,True,5,0.8,2,7,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.4176494422574706,-0.9103554241395955,-1.164002433198533,0.25364700905893756,317,-1.2164624036551324,-1.2158336267129133,-1.216148015184023,0.00031438847110953905
0.32101237773895264,0.00895702838897705,0.012091875076293945,0.0019712448120117188,True,5,0.8,2,7,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.3461835193190694,-0.9150943059202957,-1.1306389126196825,0.21554460669938685,308,-1.1870096863464632,-1.187658746138943,-1.1873342162427032,0.00032452989623987794
0.7315764427185059,0.027479887008666992,0.03993523120880127,0.004482150077819824,True,5,0.8,2,7,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.289364401697132,-0.8751171645513084,-1.0822407831242202,0.20712361857291178,297,-1.1908121953769315,-1.1891890443283488,-1.1900006198526403,0.0008115755242913414
0.118621826171875,0.016592741012573242,0.007566928863525391,0.0013401508331298828,True,5,0.8,10,2,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.2299514926384612,-0.8643810306306777,-1.0471662616345694,0.1827852310038917,271,-1.241849159985378,-1.2392526393636079,-1.240550899674493,0.001298260310885091
0.4347233772277832,0.046004533767700195,0.015401244163513184,0.0020023584365844727,True,5,0.8,10,2,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.0960757108219557,-0.8442676239594269,-0.9701716673906913,0.12590404343126438,208,-1.2366130093977523,-1.2320666738992474,-1.2343398416484999,0.0022731677492524582
0.7557578086853027,0.02608489990234375,0.018995046615600586,0.001405954360961914,True,5,0.8,10,2,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.1574139117133748,-0.8525543474604425,-1.0049841295869086,0.15242978212646618,243,-1.2381531656294964,-1.2349241518596936,-1.236538658744595,0.00161450688490139
0.15790045261383057,0.004738926887512207,0.00836193561553955,0.002950310707092285,True,5,0.8,10,5,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.2299514926384612,-0.8643810306306777,-1.0471662616345694,0.1827852310038917,271,-1.241849159985378,-1.2392526393636079,-1.240550899674493,0.001298260310885091
0.28323304653167725,0.003186345100402832,0.010421276092529297,5.698204040527344e-05,True,5,0.8,10,5,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.0960757108219557,-0.8442676239594269,-0.9701716673906913,0.12590404343126438,208,-1.2366130093977523,-1.2320666738992474,-1.2343398416484999,0.0022731677492524582
0.529064416885376,0.005385637283325195,0.015287637710571289,0.0004630088806152344,True,5,0.8,10,5,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.1574139117133748,-0.8525543474604425,-1.0049841295869086,0.15242978212646618,243,-1.2381531656294964,-1.2349241518596936,-1.236538658744595,0.00161450688490139
0.11347568035125732,0.003034234046936035,0.007768511772155762,0.000990748405456543,True,5,0.8,10,7,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.2299514926384612,-0.8643810306306777,-1.0471662616345694,0.1827852310038917,271,-1.241849159985378,-1.2392526393636079,-1.240550899674493,0.001298260310885091
0.2386378049850464,0.007104992866516113,0.010247945785522461,0.0020105838775634766,True,5,0.8,10,7,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.0960757108219557,-0.8442676239594269,-0.9701716673906913,0.12590404343126438,208,-1.2366130093977523,-1.2320666738992474,-1.2343398416484999,0.0022731677492524582
0.5024192333221436,0.0020847320556640625,0.016847729682922363,0.0014520883560180664,True,5,0.8,10,7,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.1574139117133748,-0.8525543474604425,-1.0049841295869086,0.15242978212646618,243,-1.2381531656294964,-1.2349241518596936,-1.236538658744595,0.00161450688490139
0.1127312183380127,0.0014643669128417969,0.005885958671569824,3.933906555175781e-06,True,5,1.0,1,2,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-0.8312599728672987,-0.6969773247542516,-0.7641186488107752,0.06714132405652357,83,-1.1462050417762906,-1.1444279634810433,-1.145316502628667,0.000888539147623657
0.27014315128326416,0.004058480262756348,0.011692404747009277,0.00025975704193115234,True,5,1.0,1,2,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-0.9039585431450153,-0.7466663022254271,-0.8253124226852212,0.07864612045979413,94,-1.1322792152578316,-1.1307448234948947,-1.131512019376363,0.0007671958814684521
0.5492405891418457,0.001954317092895508,0.015379190444946289,0.0010905265808105469,True,5,1.0,1,2,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-0.9757442323428356,-0.7652635093206369,-0.8705038708317363,0.10524036151109933,127,-1.1364524681728756,-1.1334891271959304,-1.134970797684403,0.0014816704884725862
0.12154543399810791,0.0016127824783325195,0.008320212364196777,0.0032521486282348633,True,5,1.0,1,5,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.3083610934217293,-0.7680873483550508,-1.03822422088839,0.2701368725333393,264,-1.1356319163056028,-1.1375173138335324,-1.1365746150695677,0.0009426987639647999
0.25392818450927734,0.0038840770721435547,0.0104597806930542,0.0002859830856323242,True,5,1.0,1,5,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.0511269372287322,-0.7993332423903468,-0.9252300898095395,0.12589684741919271,170,-1.147131763764085,-1.146900041775391,-1.147015902769738,0.0001158609943470168
0.48713529109954834,0.016740918159484863,0.017611384391784668,0.0009769201278686523,True,5,1.0,1,5,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.0876203011810293,-0.7896264345385069,-0.9386233678597681,0.14899693332126118,181,-1.1375759978065458,-1.135396301966287,-1.1364861498864163,0.0010898479201294498
0.09455502033233643,0.0010966062545776367,0.00766754150390625,0.0010998249053955078,True,5,1.0,1,7,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.2906087521835465,-0.8641013925124567,-1.0773550723480017,0.21325367983554497,295,-1.1315572054575767,-1.1293767357435633,-1.1304669706005699,0.0010902348570066556
0.22390031814575195,0.010061025619506836,0.010385274887084961,0.0012583732604980469,True,5,1.0,1,7,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.122898533809342,-0.8251196372608486,-0.9740090855350954,0.14888944827424672,218,-1.145012912448765,-1.1420754367518866,-1.1435441746003256,0.00146873784843915
0.5072237253189087,0.000992417335510254,0.020237445831298828,0.0026280879974365234,True,5,1.0,1,7,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.1618229046010586,-0.809826026052428,-0.9858244653267434,0.1759984392743153,231,-1.1454854242123509,-1.1429394858191915,-1.1442124550157713,0.0012729691965797096
0.10992443561553955,0.001967310905456543,0.004523515701293945,0.0006711483001708984,True,5,1.0,2,2,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.297493597536349,-0.9316806806080881,-1.1145871390722186,0.1829064584641305,304,-1.1352729074059493,-1.1354189193310855,-1.1353459133685173,7.300596256809566e-05
0.2713921070098877,0.007631778717041016,0.009832024574279785,0.0013672113418579102,True,5,1.0,2,2,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-0.9943520356418146,-0.8770284441942765,-0.9356902399180456,0.05866179572376906,179,-1.1476554257344602,-1.1481847088459958,-1.147920067290228,0.00026464155576777504
0.5612537860870361,0.009650230407714844,0.021645069122314453,0.002519369125366211,True,5,1.0,2,2,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.0876021197465267,-0.8558900649716463,-0.9717460923590865,0.11585602738744016,215,-1.1410608404814124,-1.1402362608450718,-1.1406485506632422,0.0004122898181703194
0.10763370990753174,0.0005952119827270508,0.006700396537780762,0.0018106698989868164,True,5,1.0,2,5,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.3844944086740583,-0.845274580409795,-1.1148844945419265,0.26960991413213165,305,-1.1427352628388714,-1.1447272574509932,-1.1437312601449323,0.000995997306060925
0.2829136848449707,0.005051136016845703,0.0094146728515625,0.0009412765502929688,True,5,1.0,2,5,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.1294348768731015,-0.8403776986171404,-0.9849062877451209,0.14452858912798056,230,-1.1506122000303802,-1.1525002084096982,-1.1515562042200393,0.000944004189659009
0.5699771642684937,0.0018254518508911133,0.022071123123168945,0.00025391578674316406,True,5,1.0,2,5,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.132000409772514,-0.8145424526299568,-0.9732714312012354,0.1587289785712786,217,-1.1411228737552883,-1.1412180313296763,-1.1411704525424824,4.757878719396924e-05
0.1351529359817505,4.4465065002441406e-05,0.01032412052154541,0.002051711082458496,True,5,1.0,2,7,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.3196061890717041,-0.8450414903405223,-1.0823238397061132,0.2372823493655909,298,-1.14185925072814,-1.140167956184414,-1.141013603456277,0.0008456472718629815
0.2656290531158447,0.0009889602661132812,0.00956273078918457,1.5735626220703125e-05,True,5,1.0,2,7,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.1564104413862424,-0.8606464611028092,-1.0085284512445258,0.1478819901417166,247,-1.1487616746950404,-1.1463754853130776,-1.1475685800040591,0.0011930946909813889
0.7281498908996582,0.024615764617919922,0.020301103591918945,0.002208232879638672,True,5,1.0,2,7,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.1564643223634314,-0.8188060487629188,-0.9876351855631751,0.1688291368002563,236,-1.1498499372988933,-1.1474466886035977,-1.1486483129512455,0.0012016243476478117
0.18383705615997314,0.0010453462600708008,0.00938427448272705,0.004061341285705566,True,5,1.0,10,2,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.0843114354175754,-0.8884212001844694,-0.9863663178010224,0.097945117616553,233,-1.206002280303993,-1.2026501053726368,-1.2043261928383149,0.0016760874656780445
0.429803729057312,0.006160616874694824,0.0115739107131958,0.0005704164505004883,True,5,1.0,10,2,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.141120936730774,-0.8085501892199574,-0.9748355629753657,0.1662853737554083,219,-1.2008944128367427,-1.1986483831343744,-1.1997713979855584,0.0011230148511841564
0.8772197961807251,0.04406297206878662,0.02378213405609131,0.0018717050552368164,True,5,1.0,10,2,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.1823047204378696,-0.8458417341744138,-1.0140732273061417,0.16823149313172792,251,-1.1980732510853038,-1.1955110666835402,-1.196792158884422,0.0012810922008817949
0.11760592460632324,0.00558924674987793,0.008066534996032715,0.0021718740463256836,True,5,1.0,10,5,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.0843114354175754,-0.8884212001844694,-0.9863663178010224,0.097945117616553,233,-1.206002280303993,-1.2026501053726368,-1.2043261928383149,0.0016760874656780445
0.5497466325759888,0.0243452787399292,0.021000146865844727,0.007403373718261719,True,5,1.0,10,5,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.141120936730774,-0.8085501892199574,-0.9748355629753657,0.1662853737554083,219,-1.2008944128367427,-1.1986483831343744,-1.1997713979855584,0.0011230148511841564
0.7876477241516113,0.06838226318359375,0.024881839752197266,0.011564493179321289,True,5,1.0,10,5,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.1823047204378696,-0.8458417341744138,-1.0140732273061417,0.16823149313172792,251,-1.1980732510853038,-1.1955110666835402,-1.196792158884422,0.0012810922008817949
0.1447387933731079,0.005396246910095215,0.0064542293548583984,0.0009257793426513672,True,5,1.0,10,7,40,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.0843114354175754,-0.8884212001844694,-0.9863663178010224,0.097945117616553,233,-1.206002280303993,-1.2026501053726368,-1.2043261928383149,0.0016760874656780445
0.30558669567108154,0.023618340492248535,0.02420973777770996,0.00616002082824707,True,5,1.0,10,7,100,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.141120936730774,-0.8085501892199574,-0.9748355629753657,0.1662853737554083,219,-1.2008944128367427,-1.1986483831343744,-1.1997713979855584,0.0011230148511841564
0.7260149717330933,0.026532292366027832,0.01607227325439453,0.0005290508270263672,True,5,1.0,10,7,200,42,"{'bootstrap': True, 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.1823047204378696,-0.8458417341744138,-1.0140732273061417,0.16823149313172792,251,-1.1980732510853038,-1.1955110666835402,-1.196792158884422,0.0012810922008817949
0.29119980335235596,0.033432841300964355,0.014808297157287598,0.002255558967590332,True,9,0.8,1,2,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.2623758790208288,-0.8397024446541265,-1.0510391618374777,0.21133671718335117,274,-0.8351807026148828,-0.8393841523583377,-0.8372824274866102,0.002101724871727495
0.451377272605896,0.00013267993927001953,0.009354829788208008,0.0005211830139160156,True,9,0.8,1,2,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.2390834541001357,-0.7599966110868601,-0.9995400325934979,0.23954342150663777,240,-0.8282520369337095,-0.8303017561409389,-0.8292768965373243,0.0010248596036147029
0.6639789342880249,0.011861681938171387,0.01724851131439209,0.001381516456604004,True,9,0.8,1,2,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.05892535064973,-0.7752486106678143,-0.9170869806587721,0.1418383699909579,163,-0.8312245521857655,-0.8322724230223066,-0.8317484876040361,0.0005239354182705602
0.11085259914398193,0.003027796745300293,0.0061157941818237305,0.001246333122253418,True,9,0.8,1,5,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-0.9849513517365145,-0.8201600136366726,-0.9025556826865935,0.08239566904992096,151,-0.897373015943325,-0.8954685786297368,-0.8964207972865309,0.0009522186567940683
0.29458165168762207,0.0005321502685546875,0.009361505508422852,0.002178668975830078,True,9,0.8,1,5,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.0483086498307972,-0.8539226371586872,-0.9511156434947422,0.09719300633605499,193,-0.8945434341721935,-0.8944250089397716,-0.8944842215559825,5.921261621094631e-05
0.6351208686828613,0.0036897659301757812,0.021779179573059082,0.009033560752868652,True,9,0.8,1,5,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.0025904260280842,-0.8507448644758812,-0.9266676452519826,0.07592278077610154,172,-0.8952105468265423,-0.8929521202943641,-0.8940813335604532,0.001129213266089113
0.14323055744171143,0.005495429039001465,0.008008599281311035,0.001212477684020996,True,9,0.8,1,7,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-0.8594174791702655,-0.8725098998272622,-0.8659636894987639,0.006546210328498392,118,-0.9322664666250237,-0.9281104993615463,-0.9301884829932849,0.002077983631738667
0.3297581672668457,0.01315450668334961,0.01286780834197998,0.005122780799865723,True,9,0.8,1,7,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.0381247830164162,-0.8205305718037924,-0.9293276774101042,0.1087971056063119,178,-0.9234057720176033,-0.9183114051281943,-0.9208585885728988,0.002547183444704504
0.7556262016296387,0.006180524826049805,0.025655388832092285,0.0027941465377807617,True,9,0.8,1,7,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.064625652305742,-0.8217598981349161,-0.9431927752203291,0.12143287708541295,183,-0.9254411006097989,-0.9228084633494232,-0.924124781979611,0.0013163186301878294
0.2222651243209839,0.005401730537414551,0.008642792701721191,0.002139449119567871,True,9,0.8,2,2,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.3171339354369402,-0.8327211706732446,-1.0749275530550924,0.24220638238184783,292,-0.9179538830782021,-0.9152450597220692,-0.9165994714001356,0.0013544116780664917
0.416179895401001,0.011219978332519531,0.012563705444335938,0.001580953598022461,True,9,0.8,2,2,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.1802006458125152,-0.8474654135686421,-1.0138330296905786,0.1663676161219365,250,-0.9046288006570247,-0.901221953126651,-0.9029253768918378,0.00170342376518684
0.7719182968139648,0.01992034912109375,0.017185449600219727,0.0026819705963134766,True,9,0.8,2,2,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.1155099998236153,-0.8454657163040095,-0.9804878580638123,0.13502214175980293,223,-0.9039982647112857,-0.9006241813069165,-0.902311223009101,0.001687041702184644
0.1483442783355713,0.0005295276641845703,0.005584597587585449,0.0023664236068725586,True,9,0.8,2,5,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.274710133184982,-0.8886490768029651,-1.0816796049939734,0.1930305281910084,296,-0.9263599644729733,-0.9260528456186731,-0.9262064050458232,0.0001535594271501184
0.38811957836151123,0.0010436773300170898,0.011252403259277344,0.0008544921875,True,9,0.8,2,5,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-1.2457669552860378,-0.9086837977889896,-1.0772253765375137,0.1685415787485241,294,-0.9139871446697295,-0.9145378458759212,-0.9142624952728253,0.00027535060309585857
0.676169753074646,0.013877034187316895,0.015767455101013184,0.00048220157623291016,True,9,0.8,2,5,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",-1.1936984417292982,-0.88159414172197,-1.0376462917256342,0.15605215000366407,263,-0.9157249095519502,-0.9169900180834666,-0.9163574638177083,0.0006325542657582006
0.12883806228637695,0.005450248718261719,0.004702210426330566,0.0007337331771850586,True,9,0.8,2,7,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 40, 'random_state': 42}",-1.2846505652363192,-0.7940512544375338,-1.0393509098369265,0.2452996553993927,265,-0.9466996399849842,-0.944733434108357,-0.9457165370466706,0.000983102938313607
0.2884930372238159,0.005730986595153809,0.009300708770751953,0.0006229877471923828,True,9,0.8,2,7,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 100, 'random_state': 42}",-1.2205129209657477,-0.8690214814575918,-1.0447672012116698,0.17574571975407793,270,-0.9468451454721498,-0.9435656262527504,-0.9452053858624501,0.001639759609699698
0.5505598783493042,0.013026595115661621,0.014482855796813965,0.0012880563735961914,True,9,0.8,2,7,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 200, 'random_state': 42}",-1.1762792423799422,-0.8958030144109606,-1.0360411283954514,0.14023811398449082,259,-0.944782929472907,-0.9417268192702716,-0.9432548743715893,0.0015280551013177046
0.0927431583404541,0.0042231082916259766,0.005246162414550781,0.00010728836059570312,True,9,0.8,10,2,40,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.273923248399748,-1.162815582696526,-1.218369415548137,0.055553832851610974,322,-1.1513177323847794,-1.1526565898593606,-1.15198716112207,0.0006694287372905894
0.23585021495819092,0.007784485816955566,0.007421374320983887,0.0019887685775756836,True,9,0.8,10,2,100,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.2960467166085985,-1.0904468523036956,-1.193246784456147,0.10279993215245142,319,-1.1503196433709446,-1.1485414032305303,-1.1494305233007376,0.0008891200702071389
0.4760643243789673,0.002649664878845215,0.01298534870147705,0.0015183687210083008,True,9,0.8,10,2,200,42,"{'bootstrap': True, 'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",-1.2718064086073448,-1.0440197567691964,-1.1579130826882706,0.1138933259190742,314,-1.1523955757709419,-1.1515967336852406,-1.1519961547280912,0.00039942104285062285
