DATE,UNIDADE,QUANTIDADE
2024-01-23,DAC de Macapá,699.0
2024-01-23,DAC de Montes Claros,2012.0
2024-01-23,DAC de Mossoró,1811.0
2024-01-23,DAC de Ponta Grossa,1108.0
2024-01-23,DAC de Pres Prudente,492.0
2024-01-23,DAC de Rio Largo,1797.0
2024-01-23,DAC de Santa Maria,1431.0
2024-01-23,DAC de Santos,2268.0
2024-01-23,DAC de Serra,3074.0
2024-01-23,DAC de Socorro,3226.0
2024-01-23,DAC de São José,1968.0
2024-01-23,DAC de São José do Rio Preto,2444.0
2024-01-23,DAC de Teresina,4943.0
2024-01-24,CO de Araucária,11212.0
2024-01-24,CO de Barueri,16709.0
2024-01-24,CO de Belém,13844.0
2024-01-24,CO de Brasília,4375.0
2024-01-24,CO de Campo Grande,5794.0
2024-01-24,CO de Canoas,6505.0
2024-01-24,CO de Capuava,13740.0
2024-01-24,CO de Cascavel,5428.0
2024-01-24,CO de Cuiabá,8768.0
2024-01-24,CO de Duque de Caxias,14461.0
2024-01-24,CO de Goiânia,6434.0
2024-01-24,CO de Gurupi,3010.0
2024-01-24,CO de Ibirité,10899.0
2024-01-24,CO de Jardinópolis,7501.0
2024-01-24,CO de Mataripe,14529.0
2024-01-24,CO de Natal,11591.0
2024-01-24,CO de Passo Fundo,6058.0
2024-01-24,CO de Paulínia,9230.0
2024-01-24,CO de Pelotas,5669.0
2024-01-24,CO de Suape,18652.0
2024-01-24,CO de São José dos Campos,4038.0
2024-01-24,CO de São Luís,12428.0
2024-01-24,CO de Uberlândia,9211.0
2024-01-24,DAC de Aracaju,2098.0
2024-01-24,DAC de Barra de São Francisco,1134.0
2024-01-24,DAC de Bauru,3329.0
2024-01-24,DAC de Caxias do Sul,2138.0
2024-01-24,DAC de Governador Valadares,1440.0
2024-01-24,DAC de Itajaí,638.0
2024-01-24,DAC de Itaobim,2145.0
2024-01-24,DAC de Jequié,2838.0
2024-01-24,DAC de Joinville,1660.0
2024-01-24,DAC de João Pessoa,3215.0
2024-01-24,DAC de Juazeiro,3423.0
2024-01-24,DAC de Londrina,2302.0
2024-01-24,DAC de Macapá,1072.0
2024-01-24,DAC de Montes Claros,2983.0
2024-01-24,DAC de Mossoró,2722.0
2024-01-24,DAC de Ponta Grossa,1811.0
2024-01-24,DAC de Pres Prudente,1095.0
2024-01-24,DAC de Rio Largo,2237.0
2024-01-24,DAC de Santa Maria,4033.0
2024-01-24,DAC de Santos,2233.0
2024-01-24,DAC de Serra,2572.0
2024-01-24,DAC de Socorro,2866.0
2024-01-24,DAC de São José,1767.0
2024-01-24,DAC de São José do Rio Preto,3371.0
2024-01-24,DAC de Teresina,3636.0
2024-01-25,CO de Araucária,8297.0
2024-01-25,CO de Barueri,13191.0
2024-01-25,CO de Belém,17989.0
2024-01-25,CO de Brasília,3455.0
2024-01-25,CO de Campo Grande,7530.0
2024-01-25,CO de Canoas,7010.0
2024-01-25,CO de Capuava,8757.0
2024-01-25,CO de Cascavel,2960.0
2024-01-25,CO de Cuiabá,2504.0
2024-01-25,CO de Duque de Caxias,15400.0
2024-01-25,CO de Fortaleza,7105.0
2024-01-25,CO de Goiânia,7853.0
2024-01-25,CO de Gurupi,2918.0
2024-01-25,CO de Ibirité,10714.0
2024-01-25,CO de Jardinópolis,4982.0
2024-01-25,CO de Mataripe,14808.0
2024-01-25,CO de Natal,8134.0
2024-01-25,CO de Passo Fundo,9543.0
2024-01-25,CO de Paulínia,13235.0
2024-01-25,CO de Pelotas,5230.0
2024-01-25,CO de Suape,9588.0
2024-01-25,CO de São José dos Campos,3903.0
2024-01-25,CO de São Luís,8884.0
2024-01-25,CO de Uberlândia,8153.0
2024-01-25,DAC de Aracaju,2639.0
2024-01-25,DAC de Barra de São Francisco,2987.0
2024-01-25,DAC de Bauru,2228.0
2024-01-25,DAC de Caxias do Sul,1363.0
2024-01-25,DAC de Governador Valadares,1246.0
2024-01-25,DAC de Itajaí,877.0
2024-01-25,DAC de Jequié,2655.0
2024-01-25,DAC de Joinville,1643.0
2024-01-25,DAC de João Pessoa,3634.0
2024-01-25,DAC de Juazeiro,2950.0
2024-01-25,DAC de Londrina,1952.0
2024-01-25,DAC de Macapá,1265.0
2024-01-25,DAC de Montes Claros,1421.0
2024-01-25,DAC de Mossoró,978.0
2024-01-25,DAC de Ponta Grossa,1159.0
2024-01-25,DAC de Pres Prudente,702.0
2024-01-25,DAC de Rio Largo,1374.0
2024-01-25,DAC de Santa Maria,2625.0
2024-01-25,DAC de Santos,1588.0
2024-01-25,DAC de Serra,2729.0
2024-01-25,DAC de São José,2232.0
2024-01-25,DAC de São José do Rio Preto,3736.0
2024-01-25,DAC de Teresina,1296.0
2024-01-26,CO de Araucária,11535.0
2024-01-26,CO de Barueri,19306.0
2024-01-26,CO de Belém,13180.0
2024-01-26,CO de Brasília,4146.0
2024-01-26,CO de Campo Grande,7157.0
2024-01-26,CO de Canoas,5381.0
2024-01-26,CO de Capuava,16211.0
2024-01-26,CO de Cascavel,4338.0
2024-01-26,CO de Cuiabá,6249.0
2024-01-26,CO de Duque de Caxias,16860.0
2024-01-26,CO de Fortaleza,24064.0
2024-01-26,CO de Goiânia,6784.0
2024-01-26,CO de Gurupi,3443.0
2024-01-26,CO de Ibirité,9822.0
2024-01-26,CO de Jardinópolis,6536.0
2024-01-26,CO de Mataripe,15584.0
2024-01-26,CO de Natal,6409.0
2024-01-26,CO de Passo Fundo,7301.0
2024-01-26,CO de Paulínia,14780.0
2024-01-26,CO de Pelotas,6260.0
2024-01-26,CO de Suape,8693.0
2024-01-26,CO de São José dos Campos,5283.0
2024-01-26,CO de São Luís,14012.0
2024-01-26,CO de Uberlândia,8695.0
2024-01-26,DAC de Aracaju,1462.0
2024-01-26,DAC de Barra de São Francisco,1966.0
2024-01-26,DAC de Bauru,1655.0
2024-01-26,DAC de Caxias do Sul,2023.0
2024-01-26,DAC de Governador Valadares,520.0
2024-01-26,DAC de Itajaí,1494.0
2024-01-26,DAC de Itaobim,2016.0
2024-01-26,DAC de Jequié,5887.0
2024-01-26,DAC de Joinville,981.0
2024-01-26,DAC de João Pessoa,5358.0
2024-01-26,DAC de Juazeiro,2214.0
2024-01-26,DAC de Londrina,2542.0
2024-01-26,DAC de Macapá,1069.0
2024-01-26,DAC de Montes Claros,2014.0
2024-01-26,DAC de Mossoró,1726.0
2024-01-26,DAC de Ponta Grossa,702.0
2024-01-26,DAC de Pres Prudente,668.0
2024-01-26,DAC de Rio Largo,1908.0
2024-01-26,DAC de Santa Maria,1499.0
2024-01-26,DAC de Serra,2974.0
2024-01-26,DAC de Socorro,4026.0
2024-01-26,DAC de São José,1816.0
2024-01-26,DAC de São José do Rio Preto,3091.0
2024-01-26,DAC de Teresina,5185.0
2024-01-27,CO de Araucária,5672.0
2024-01-27,CO de Barueri,10961.0
2024-01-27,CO de Belém,11136.0
2024-01-27,CO de Brasília,2211.0
2024-01-27,CO de Campo Grande,3702.0
2024-01-27,CO de Canoas,9430.0
2024-01-27,CO de Capuava,14657.0
2024-01-27,CO de Cascavel,960.0
2024-01-27,CO de Cuiabá,3296.0
2024-01-27,CO de Duque de Caxias,11912.0
2024-01-27,CO de Fortaleza,18781.0
2024-01-27,CO de Goiânia,5852.0
2024-01-27,CO de Gurupi,1564.0
2024-01-27,CO de Ibirité,7862.0
2024-01-27,CO de Jardinópolis,3737.0
2024-01-27,CO de Mataripe,15741.0
2024-01-27,CO de Natal,6063.0
2024-01-27,CO de Passo Fundo,2674.0
2024-01-27,CO de Paulínia,5128.0
2024-01-27,CO de Pelotas,3163.0
2024-01-27,CO de Suape,15445.0
2024-01-27,CO de São José dos Campos,1668.0
2024-01-27,CO de São Luís,7088.0
2024-01-27,CO de Uberlândia,764.0
2024-01-27,DAC de Aracaju,2070.0
2024-01-27,DAC de Bauru,2242.0
2024-01-27,DAC de Caxias do Sul,1231.0
2024-01-27,DAC de Governador Valadares,937.0
2024-01-27,DAC de Itajaí,719.0
2024-01-27,DAC de Itaobim,480.0
2024-01-27,DAC de Jequié,1512.0
2024-01-27,DAC de Joinville,190.0
2024-01-27,DAC de João Pessoa,3095.0
2024-01-27,DAC de Juazeiro,600.0
2024-01-27,DAC de Londrina,1080.0
2024-01-27,DAC de Macapá,770.0
2024-01-27,DAC de Montes Claros,1330.0
2024-01-27,DAC de Mossoró,1287.0
2024-01-27,DAC de Ponta Grossa,100.0
2024-01-27,DAC de Rio Largo,2111.0
2024-01-27,DAC de Santa Maria,2615.0
2024-01-27,DAC de Santos,3027.0
2024-01-27,DAC de Serra,1920.0
2024-01-27,DAC de Socorro,3003.0
2024-01-27,DAC de São José,338.0
2024-01-27,DAC de São José do Rio Preto,1245.0
2024-01-27,DAC de Teresina,3204.0
2024-01-28,CO de Fortaleza,4358.0
2024-01-29,CO de Araucária,8976.0
2024-01-29,CO de Barueri,15361.0
2024-01-29,CO de Belém,15656.0
2024-01-29,CO de Brasília,6622.0
2024-01-29,CO de Campo Grande,7532.0
2024-01-29,CO de Canoas,7400.0
2024-01-29,CO de Capuava,15625.0
2024-01-29,CO de Cascavel,5098.0
2024-01-29,CO de Cuiabá,9748.0
2024-01-29,CO de Duque de Caxias,20670.0
2024-01-29,CO de Fortaleza,16489.0
2024-01-29,CO de Goiânia,8999.0
2024-01-29,CO de Gurupi,4763.0
2024-01-29,CO de Ibirité,9215.0
2024-01-29,CO de Jardinópolis,7591.0
2024-01-29,CO de Mataripe,14635.0
2024-01-29,CO de Natal,11918.0
2024-01-29,CO de Passo Fundo,9608.0
2024-01-29,CO de Paulínia,14851.0
2024-01-29,CO de Pelotas,6106.0
2024-01-29,CO de Suape,20400.0
2024-01-29,CO de São José dos Campos,6915.0
2024-01-29,CO de São Luís,10915.0
2024-01-29,CO de Uberlândia,11155.0
2024-01-29,DAC de Aracaju,1953.0
2024-01-29,DAC de Barra de São Francisco,3627.0
2024-01-29,DAC de Bauru,3463.0
2024-01-29,DAC de Caxias do Sul,1920.0
2024-01-29,DAC de Governador Valadares,1697.0
2024-01-29,DAC de Itajaí,944.0
2024-01-29,DAC de Itaobim,3323.0
2024-01-29,DAC de Jequié,6681.0
2024-01-29,DAC de Joinville,1166.0
2024-01-29,DAC de João Pessoa,3492.0
2024-01-29,DAC de Juazeiro,790.0
2024-01-29,DAC de Londrina,2031.0
2024-01-29,DAC de Macapá,1340.0
2024-01-29,DAC de Montes Claros,1749.0
2024-01-29,DAC de Mossoró,2118.0
2024-01-29,DAC de Ponta Grossa,1794.0
2024-01-29,DAC de Pres Prudente,431.0
2024-01-29,DAC de Rio Largo,3394.0
2024-01-29,DAC de Santa Maria,2147.0
2024-01-29,DAC de Santos,3601.0
2024-01-29,DAC de Serra,2598.0
2024-01-29,DAC de Socorro,4616.0
2024-01-29,DAC de São José,1440.0
2024-01-29,DAC de São José do Rio Preto,2601.0
2024-01-29,DAC de Teresina,4079.0
2024-01-30,CO de Araucária,13730.0
2024-01-30,CO de Barueri,18746.0
2024-01-30,CO de Belém,17464.0
2024-01-30,CO de Brasília,4386.0
2024-01-30,CO de Campo Grande,7791.0
2024-01-30,CO de Canoas,13736.0
2024-01-30,CO de Capuava,14169.0
2024-01-30,CO de Cascavel,5943.0
2024-01-30,CO de Cuiabá,9343.0
2024-01-30,CO de Duque de Caxias,20498.0
2024-01-30,CO de Fortaleza,18441.0
2024-01-30,CO de Goiânia,10029.0
2024-01-30,CO de Gurupi,3527.0
2024-01-30,CO de Ibirité,12071.0
2024-01-30,CO de Jardinópolis,10513.0
2024-01-30,CO de Mataripe,15008.0
2024-01-30,CO de Natal,10742.0
2024-01-30,CO de Passo Fundo,8738.0
2024-01-30,CO de Paulínia,13420.0
2024-01-30,CO de Pelotas,5589.0
2024-01-30,CO de Suape,21268.0
2024-01-30,CO de São José dos Campos,6202.0
2024-01-30,CO de São Luís,13877.0
2024-01-30,CO de Uberlândia,8763.0
2024-01-30,DAC de Aracaju,1716.0
2024-01-30,DAC de Barra de São Francisco,2211.0
2024-01-30,DAC de Bauru,5015.0
2024-01-30,DAC de Caxias do Sul,1171.0
2024-01-30,DAC de Itajaí,1640.0
2024-01-30,DAC de Itaobim,2590.0
2024-01-30,DAC de Jequié,8394.0
2024-01-30,DAC de Joinville,1229.0
2024-01-30,DAC de João Pessoa,5905.0
2024-01-30,DAC de Juazeiro,2582.0
2024-01-30,DAC de Londrina,2665.0
2024-01-30,DAC de Macapá,1028.0
2024-01-30,DAC de Montes Claros,2766.0
2024-01-30,DAC de Mossoró,2581.0
2024-01-30,DAC de Ponta Grossa,1658.0
2024-01-30,DAC de Pres Prudente,1158.0
2024-01-30,DAC de Rio Largo,2752.0
2024-01-30,DAC de Santa Maria,3243.0
2024-01-30,DAC de Santos,2710.0
2024-01-30,DAC de Serra,2778.0
2024-01-30,DAC de Socorro,2088.0
2024-01-30,DAC de São José,2466.0
2024-01-30,DAC de São José do Rio Preto,2939.0
2024-01-30,DAC de Teresina,3960.0
2024-01-31,CO de Araucária,13318.0
2024-01-31,CO de Barueri,20172.0
2024-01-31,CO de Belém,18237.0
2024-01-31,CO de Brasília,6847.0
2024-01-31,CO de Campo Grande,9761.0
2024-01-31,CO de Canoas,19902.0
2024-01-31,CO de Capuava,18624.0
2024-01-31,CO de Cascavel,6062.0
2024-01-31,CO de Cuiabá,7194.0
2024-01-31,CO de Duque de Caxias,25193.0
2024-01-31,CO de Fortaleza,21036.0
2024-01-31,CO de Goiânia,14637.0
2024-01-31,CO de Gurupi,4728.0
2024-01-31,CO de Ibirité,15132.0
2024-01-31,CO de Jardinópolis,9878.0
2024-01-31,CO de Mataripe,20210.0
2024-01-31,CO de Natal,14742.0
2024-01-31,CO de Passo Fundo,9594.0
2024-01-31,CO de Paulínia,18145.0
2024-01-31,CO de Pelotas,12072.0
2024-01-31,CO de Suape,21215.0
2024-01-31,CO de São José dos Campos,7085.0
2024-01-31,CO de São Luís,18559.0
2024-01-31,CO de Uberlândia,11028.0
2024-01-31,DAC de Aracaju,1999.0
2024-01-31,DAC de Barra de São Francisco,1044.0
2024-01-31,DAC de Bauru,5152.0
2024-01-31,DAC de Caxias do Sul,4313.0
2024-01-31,DAC de Governador Valadares,4121.0
2024-01-31,DAC de Itajaí,1444.0
2024-01-31,DAC de Itaobim,2386.0
2024-01-31,DAC de Jequié,6892.0
2024-01-31,DAC de Joinville,1552.0
2024-01-31,DAC de João Pessoa,6305.0
2024-01-31,DAC de Juazeiro,2325.0
2024-01-31,DAC de Londrina,3691.0
2024-01-31,DAC de Macapá,1379.0
2024-01-31,DAC de Montes Claros,2275.0
2024-01-31,DAC de Mossoró,4911.0
2024-01-31,DAC de Ponta Grossa,1975.0
2024-01-31,DAC de Pres Prudente,1118.0
2024-01-31,DAC de Rio Largo,5165.0
2024-01-31,DAC de Santa Maria,2988.0
2024-01-31,DAC de Santos,3496.0
2024-01-31,DAC de Serra,6887.0
2024-01-31,DAC de Socorro,5181.0
2024-01-31,DAC de São José,1558.0
2024-01-31,DAC de São José do Rio Preto,4965.0
2024-01-31,DAC de Teresina,3207.0
2024-02-01,CO de Araucária,15312.0
2024-02-01,CO de Barueri,12311.0
2024-02-01,CO de Belém,15650.0
2024-02-01,CO de Brasília,2659.0
2024-02-01,CO de Campo Grande,5495.0
2024-02-01,CO de Canoas,4066.0
2024-02-01,CO de Capuava,11057.0
2024-02-01,CO de Cascavel,1339.0
2024-02-01,CO de Cuiabá,5899.0
2024-02-01,CO de Duque de Caxias,13146.0
2024-02-01,CO de Fortaleza,14001.0
2024-02-01,CO de Goiânia,3263.0
2024-02-01,CO de Gurupi,1515.0
2024-02-01,CO de Ibirité,12491.0
2024-02-01,CO de Jardinópolis,9690.0
2024-02-01,CO de Mataripe,14789.0
2024-02-01,CO de Natal,6619.0
2024-02-01,CO de Passo Fundo,8628.0
2024-02-01,CO de Paulínia,9670.0
2024-02-01,CO de Pelotas,4788.0
2024-02-01,CO de Suape,24640.0
2024-02-01,CO de São José dos Campos,2398.0
2024-02-01,CO de São Luís,9699.0
2024-02-01,CO de Uberlândia,5251.0
2024-02-01,DAC de Aracaju,1220.0
2024-02-01,DAC de Barra de São Francisco,1100.0
2024-02-01,DAC de Bauru,1432.0
2024-02-01,DAC de Caxias do Sul,868.0
2024-02-01,DAC de Governador Valadares,867.0
2024-02-01,DAC de Itajaí,825.0
2024-02-01,DAC de Itaobim,929.0
2024-02-01,DAC de Jequié,4281.0
2024-02-01,DAC de Joinville,841.0
2024-02-01,DAC de João Pessoa,3117.0
2024-02-01,DAC de Juazeiro,2337.0
2024-02-01,DAC de Londrina,2443.0
2024-02-01,DAC de Macapá,914.0
2024-02-01,DAC de Montes Claros,1488.0
2024-02-01,DAC de Mossoró,72.0
2024-02-01,DAC de Ponta Grossa,645.0
2024-02-01,DAC de Pres Prudente,448.0
2024-02-01,DAC de Rio Largo,1685.0
2024-02-01,DAC de Santa Maria,1554.0
2024-02-01,DAC de Santos,1821.0
2024-02-01,DAC de Serra,3896.0
2024-02-01,DAC de Socorro,2747.0
2024-02-01,DAC de São José,1598.0
2024-02-01,DAC de São José do Rio Preto,1830.0
2024-02-01,DAC de Teresina,1889.0
2024-02-02,CO de Araucária,14301.0
2024-02-02,CO de Barueri,15194.0
2024-02-02,CO de Belém,13195.0
2024-02-02,CO de Brasília,4225.0
2024-02-02,CO de Campo Grande,7116.0
2024-02-02,CO de Canoas,3836.0
2024-02-02,CO de Capuava,9356.0
2024-02-02,CO de Cascavel,4684.0
2024-02-02,CO de Cuiabá,7423.0
2024-02-02,CO de Duque de Caxias,14560.0
2024-02-02,CO de Fortaleza,13047.0
2024-02-02,CO de Goiânia,8308.0
2024-02-02,CO de Gurupi,6328.0
2024-02-02,CO de Ibirité,11588.0
2024-02-02,CO de Jardinópolis,9496.0
2024-02-02,CO de Mataripe,16261.0
2024-02-02,CO de Natal,7969.0
2024-02-02,CO de Passo Fundo,7307.0
2024-02-02,CO de Paulínia,9917.0
2024-02-02,CO de Pelotas,3375.0
2024-02-02,CO de Suape,25592.0
2024-02-02,CO de São José dos Campos,5332.0
2024-02-02,CO de São Luís,17148.0
2024-02-02,CO de Uberlândia,9666.0
2024-02-02,DAC de Aracaju,2807.0
2024-02-02,DAC de Barra de São Francisco,1380.0
2024-02-02,DAC de Bauru,1954.0
2024-02-02,DAC de Caxias do Sul,2026.0
2024-02-02,DAC de Governador Valadares,787.0
2024-02-02,DAC de Itajaí,830.0
2024-02-02,DAC de Itaobim,468.0
2024-02-02,DAC de Jequié,5123.0
2024-02-02,DAC de Joinville,1057.0
2024-02-02,DAC de João Pessoa,4340.0
2024-02-02,DAC de Juazeiro,3012.0
2024-02-02,DAC de Londrina,1820.0
2024-02-02,DAC de Macapá,1113.0
2024-02-02,DAC de Montes Claros,2947.0
2024-02-02,DAC de Mossoró,1745.0
2024-02-02,DAC de Ponta Grossa,731.0
2024-02-02,DAC de Pres Prudente,450.0
2024-02-02,DAC de Rio Largo,4735.0
2024-02-02,DAC de Santa Maria,2162.0
2024-02-02,DAC de Santos,2328.0
2024-02-02,DAC de Serra,5435.0
2024-02-02,DAC de Socorro,3047.0
2024-02-02,DAC de São José,2108.0
2024-02-02,DAC de São José do Rio Preto,3617.0
2024-02-02,DAC de Teresina,2345.0
2024-02-03,CO de Araucária,10442.0
2024-02-03,CO de Barueri,11837.0
2024-02-03,CO de Belém,15501.0
2024-02-03,CO de Brasília,2984.0
2024-02-03,CO de Campo Grande,5308.0
2024-02-03,CO de Canoas,9041.0
2024-02-03,CO de Capuava,15003.0
2024-02-03,CO de Cascavel,1513.0
2024-02-03,CO de Cuiabá,4368.0
2024-02-03,CO de Duque de Caxias,14537.0
2024-02-03,CO de Fortaleza,13709.0
2024-02-03,CO de Goiânia,5450.0
2024-02-03,CO de Gurupi,1140.0
2024-02-03,CO de Ibirité,9599.0
2024-02-03,CO de Jardinópolis,4516.0
2024-02-03,CO de Mataripe,12198.0
2024-02-03,CO de Natal,5940.0
2024-02-03,CO de Passo Fundo,1944.0
2024-02-03,CO de Paulínia,5196.0
2024-02-03,CO de Pelotas,2295.0
2024-02-03,CO de Suape,21931.0
2024-02-03,CO de São José dos Campos,3039.0
2024-02-03,CO de São Luís,11861.0
2024-02-03,CO de Uberlândia,1516.0
2024-02-03,DAC de Aracaju,1964.0
2024-02-03,DAC de Barra de São Francisco,1684.0
2024-02-03,DAC de Bauru,905.0
2024-02-03,DAC de Caxias do Sul,656.0
2024-02-03,DAC de Governador Valadares,994.0
2024-02-03,DAC de Itajaí,672.0
2024-02-03,DAC de Jequié,1510.0
2024-02-03,DAC de Joinville,614.0
2024-02-03,DAC de João Pessoa,3477.0
2024-02-03,DAC de Juazeiro,600.0
2024-02-03,DAC de Londrina,1426.0
2024-02-03,DAC de Macapá,1270.0
2024-02-03,DAC de Montes Claros,1887.0
2024-02-03,DAC de Mossoró,492.0
2024-02-03,DAC de Ponta Grossa,731.0
2024-02-03,DAC de Rio Largo,4040.0
2024-02-03,DAC de Santa Maria,300.0
2024-02-03,DAC de Santos,1190.0
2024-02-03,DAC de Serra,3029.0
2024-02-03,DAC de Socorro,1181.0
2024-02-03,DAC de São José,795.0
2024-02-03,DAC de São José do Rio Preto,412.0
2024-02-03,DAC de Teresina,2158.0
2024-02-04,CO de Goiânia,80.0
2024-02-05,CO de Araucária,14294.0
2024-02-05,CO de Barueri,18255.0
2024-02-05,CO de Belém,18618.0
2024-02-05,CO de Brasília,5937.0
2024-02-05,CO de Campo Grande,8914.0
2024-02-05,CO de Canoas,7479.0
2024-02-05,CO de Capuava,15388.0
2024-02-05,CO de Cascavel,5355.0
2024-02-05,CO de Cuiabá,8470.0
2024-02-05,CO de Duque de Caxias,22839.0
2024-02-05,CO de Fortaleza,15129.0
2024-02-05,CO de Goiânia,6876.0
2024-02-05,CO de Gurupi,3392.0
2024-02-05,CO de Ibirité,16458.0
2024-02-05,CO de Jardinópolis,8722.0
2024-02-05,CO de Mataripe,20665.0
2024-02-05,CO de Natal,11474.0
2024-02-05,CO de Passo Fundo,10141.0
2024-02-05,CO de Paulínia,12786.0
2024-02-05,CO de Pelotas,9067.0
2024-02-05,CO de Suape,27442.0
2024-02-05,CO de São José dos Campos,4214.0
2024-02-05,CO de São Luís,12781.0
2024-02-05,CO de Uberlândia,8706.0
2024-02-05,DAC de Aracaju,2207.0
2024-02-05,DAC de Barra de São Francisco,1320.0
2024-02-05,DAC de Bauru,3498.0
2024-02-05,DAC de Caxias do Sul,2113.0
2024-02-05,DAC de Governador Valadares,1954.0
2024-02-05,DAC de Itajaí,1714.0
2024-02-05,DAC de Itaobim,3782.0
2024-02-05,DAC de Jequié,5321.0
2024-02-05,DAC de Joinville,1356.0
2024-02-05,DAC de João Pessoa,3624.0
2024-02-05,DAC de Juazeiro,3247.0
2024-02-05,DAC de Londrina,2537.0
2024-02-05,DAC de Macapá,1914.0
2024-02-05,DAC de Montes Claros,3705.0
2024-02-05,DAC de Mossoró,1848.0
2024-02-05,DAC de Ponta Grossa,1364.0
2024-02-05,DAC de Pres Prudente,668.0
2024-02-05,DAC de Rio Largo,3963.0
2024-02-05,DAC de Santa Maria,1253.0
2024-02-05,DAC de Santos,2974.0
2024-02-05,DAC de Serra,3911.0
2024-02-05,DAC de Socorro,4939.0
2024-02-05,DAC de São José,1996.0
2024-02-05,DAC de São José do Rio Preto,3298.0
2024-02-05,DAC de Teresina,4321.0
2024-02-06,CO de Araucária,14339.0
2024-02-06,CO de Barueri,19778.0
2024-02-06,CO de Belém,16360.0
2024-02-06,CO de Brasília,5864.0
2024-02-06,CO de Campo Grande,5666.0
2024-02-06,CO de Canoas,7108.0
2024-02-06,CO de Capuava,11454.0
2024-02-06,CO de Cascavel,5346.0
2024-02-06,CO de Cuiabá,6097.0
2024-02-06,CO de Duque de Caxias,20806.0
2024-02-06,CO de Fortaleza,21604.0
2024-02-06,CO de Goiânia,10546.0
2024-02-06,CO de Gurupi,5503.0
2024-02-06,CO de Ibirité,16012.0
2024-02-06,CO de Jardinópolis,11169.0
2024-02-06,CO de Mataripe,15653.0
2024-02-06,CO de Natal,11342.0
2024-02-06,CO de Passo Fundo,9034.0
2024-02-06,CO de Paulínia,10964.0
2024-02-06,CO de Pelotas,4308.0
2024-02-06,CO de Suape,26224.0
2024-02-06,CO de São José dos Campos,5319.0
2024-02-06,CO de São Luís,16041.0
2024-02-06,CO de Uberlândia,11051.0
2024-02-06,DAC de Aracaju,3071.0
2024-02-06,DAC de Barra de São Francisco,1578.0
2024-02-06,DAC de Bauru,2784.0
2024-02-06,DAC de Caxias do Sul,1607.0
2024-02-06,DAC de Governador Valadares,501.0
2024-02-06,DAC de Itajaí,1530.0
2024-02-06,DAC de Itaobim,1220.0
2024-02-06,DAC de Jequié,5859.0
2024-02-06,DAC de Joinville,1190.0
2024-02-06,DAC de João Pessoa,5853.0
2024-02-06,DAC de Juazeiro,2998.0
2024-02-06,DAC de Londrina,1874.0
2024-02-06,DAC de Macapá,826.0
2024-02-06,DAC de Montes Claros,1306.0
2024-02-06,DAC de Mossoró,2750.0
2024-02-06,DAC de Ponta Grossa,1679.0
2024-02-06,DAC de Pres Prudente,432.0
2024-02-06,DAC de Rio Largo,3896.0
2024-02-06,DAC de Santa Maria,1437.0
2024-02-06,DAC de Santos,1572.0
2024-02-06,DAC de Serra,1334.0
2024-02-06,DAC de Socorro,2916.0
2024-02-06,DAC de São José,1574.0
2024-02-06,DAC de São José do Rio Preto,3013.0
2024-02-06,DAC de Teresina,3285.0
2024-02-07,CO de Araucária,12847.0
2024-02-07,CO de Barueri,9124.0
2024-02-07,CO de Belém,18367.0
2024-02-07,CO de Brasília,5192.0
2024-02-07,CO de Campo Grande,7699.0
2024-02-07,CO de Canoas,5221.0
2024-02-07,CO de Capuava,15426.0
2024-02-07,CO de Cascavel,4874.0
2024-02-07,CO de Cuiabá,6842.0
2024-02-07,CO de Duque de Caxias,23225.0
2024-02-07,CO de Fortaleza,15964.0
2024-02-07,CO de Goiânia,10783.0
2024-02-07,CO de Gurupi,4493.0
2024-02-07,CO de Ibirité,16789.0
2024-02-07,CO de Jardinópolis,7695.0
2024-02-07,CO de Mataripe,17583.0
2024-02-07,CO de Natal,7132.0
2024-02-07,CO de Passo Fundo,9404.0
2024-02-07,CO de Paulínia,11244.0
2024-02-07,CO de Pelotas,7560.0
2024-02-07,CO de Suape,31624.0
2024-02-07,CO de São José dos Campos,6292.0
2024-02-07,CO de São Luís,17800.0
2024-02-07,CO de Uberlândia,8908.0
2024-02-07,DAC de Aracaju,2551.0
2024-02-07,DAC de Barra de São Francisco,967.0
2024-02-07,DAC de Bauru,3383.0
2024-02-07,DAC de Caxias do Sul,1258.0
2024-02-07,DAC de Governador Valadares,2933.0
2024-02-07,DAC de Itajaí,2052.0
2024-02-07,DAC de Itaobim,2734.0
2024-02-07,DAC de Jequié,4475.0
2024-02-07,DAC de Joinville,1013.0
2024-02-07,DAC de João Pessoa,3181.0
2024-02-07,DAC de Juazeiro,2791.0
2024-02-07,DAC de Londrina,2552.0
2024-02-07,DAC de Macapá,556.0
2024-02-07,DAC de Montes Claros,1844.0
2024-02-07,DAC de Mossoró,1579.0
2024-02-07,DAC de Ponta Grossa,746.0
2024-02-07,DAC de Pres Prudente,1033.0
2024-02-07,DAC de Rio Largo,1903.0
2024-02-07,DAC de Santa Maria,3296.0
2024-02-07,DAC de Santos,2734.0
2024-02-07,DAC de Serra,3260.0
2024-02-07,DAC de Socorro,2989.0
2024-02-07,DAC de São José,1407.0
2024-02-07,DAC de São José do Rio Preto,4297.0
2024-02-07,DAC de Teresina,3248.0
2024-02-08,CO de Araucária,12685.0
2024-02-08,CO de Barueri,16959.0
2024-02-08,CO de Belém,17903.0
