DATE,UNIDADE,QUANTIDADE,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,QUANTIDADE_LAG_1,QUANTIDADE_LAG_2,QUANTIDADE_MA_3
2024-01-16,CO de Araucária,9592.0,16,1,3,1,1,2024,10780.0,4575.0,7405.0
2024-01-17,CO de Araucária,6124.0,17,2,3,1,1,2024,9592.0,10780.0,8315.667
2024-01-18,CO de Araucária,8841.0,18,3,3,1,1,2024,6124.0,9592.0,8832.0
2024-01-19,CO de Araucária,7909.0,19,4,3,1,1,2024,8841.0,6124.0,8185.667
2024-01-20,CO de Araucária,6403.0,20,5,3,1,1,2024,7909.0,8841.0,7624.667
2024-01-22,CO de Araucária,4511.0,22,0,4,1,1,2024,6403.0,7909.0,7717.667
2024-01-23,CO de Araucária,9442.0,23,1,4,1,1,2024,4511.0,6403.0,6274.333
2024-01-24,CO de Araucária,11212.0,24,2,4,1,1,2024,9442.0,4511.0,6785.333
2024-01-25,CO de Araucária,8297.0,25,3,4,1,1,2024,11212.0,9442.0,8388.333
2024-01-26,CO de Araucária,11535.0,26,4,4,1,1,2024,8297.0,11212.0,9650.333
2024-01-27,CO de Araucária,5672.0,27,5,4,1,1,2024,11535.0,8297.0,10348.0
2024-01-29,CO de Araucária,8976.0,29,0,5,1,1,2024,5672.0,11535.0,8501.333
2024-01-30,CO de Araucária,13730.0,30,1,5,1,1,2024,8976.0,5672.0,8727.667
2024-01-31,CO de Araucária,13318.0,31,2,5,1,1,2024,13730.0,8976.0,9459.333
2024-02-01,CO de Araucária,15312.0,1,3,1,2,1,2024,13318.0,13730.0,12008.0
2024-02-02,CO de Araucária,14301.0,2,4,1,2,1,2024,15312.0,13318.0,14120.0
2024-02-03,CO de Araucária,10442.0,3,5,1,2,1,2024,14301.0,15312.0,14310.333
2024-02-05,CO de Araucária,14294.0,5,0,1,2,1,2024,10442.0,14301.0,13351.667
2024-02-06,CO de Araucária,14339.0,6,1,1,2,1,2024,14294.0,10442.0,13012.333
2024-02-07,CO de Araucária,12847.0,7,2,1,2,1,2024,14339.0,14294.0,13025.0
2024-02-08,CO de Araucária,12685.0,8,3,2,2,1,2024,12847.0,14339.0,13826.667
2024-02-09,CO de Araucária,14821.0,9,4,2,2,1,2024,12685.0,12847.0,13290.333
2024-02-10,CO de Araucária,10366.0,10,5,2,2,1,2024,14821.0,12685.0,13451.0
2024-02-12,CO de Araucária,16188.0,12,0,2,2,1,2024,10366.0,14821.0,12624.0
2024-02-14,CO de Araucária,16625.0,14,2,2,2,1,2024,16188.0,10366.0,13791.667
2024-02-15,CO de Araucária,17198.0,15,3,3,2,1,2024,16625.0,16188.0,14393.0
2024-02-16,CO de Araucária,12537.0,16,4,3,2,1,2024,17198.0,16625.0,16670.333
2024-02-17,CO de Araucária,9251.0,17,5,3,2,1,2024,12537.0,17198.0,15453.333
2024-02-19,CO de Araucária,12229.0,19,0,3,2,1,2024,9251.0,12537.0,12995.333
2024-02-20,CO de Araucária,13474.0,20,1,3,2,1,2024,12229.0,9251.0,11339.0
2024-02-21,CO de Araucária,12770.0,21,2,3,2,1,2024,13474.0,12229.0,11651.333
2024-02-22,CO de Araucária,15073.0,22,3,4,2,1,2024,12770.0,13474.0,12824.333
2024-02-23,CO de Araucária,12082.0,23,4,4,2,1,2024,15073.0,12770.0,13772.333
2024-02-24,CO de Araucária,8120.0,24,5,4,2,1,2024,12082.0,15073.0,13308.333
2024-02-26,CO de Araucária,11285.0,26,0,4,2,1,2024,8120.0,12082.0,11758.333
2024-02-27,CO de Araucária,13148.0,27,1,4,2,1,2024,11285.0,8120.0,10495.667
2024-02-28,CO de Araucária,14263.0,28,2,4,2,1,2024,13148.0,11285.0,10851.0
2024-02-29,CO de Araucária,11002.0,29,3,5,2,1,2024,14263.0,13148.0,12898.667
2024-03-01,CO de Araucária,12756.0,1,4,1,3,1,2024,11002.0,14263.0,12804.333
2024-03-02,CO de Araucária,7401.0,2,5,1,3,1,2024,12756.0,11002.0,12673.667
2024-03-04,CO de Araucária,12245.0,4,0,1,3,1,2024,7401.0,12756.0,10386.333
2024-03-05,CO de Araucária,13703.0,5,1,1,3,1,2024,12245.0,7401.0,10800.667
2024-03-06,CO de Araucária,12018.0,6,2,1,3,1,2024,13703.0,12245.0,11116.333
2024-03-07,CO de Araucária,11881.0,7,3,1,3,1,2024,12018.0,13703.0,12655.333
2024-03-08,CO de Araucária,13588.0,8,4,2,3,1,2024,11881.0,12018.0,12534.0
2024-03-09,CO de Araucária,11034.0,9,5,2,3,1,2024,13588.0,11881.0,12495.667
2024-03-11,CO de Araucária,14759.0,11,0,2,3,1,2024,11034.0,13588.0,12167.667
2024-03-12,CO de Araucária,13061.0,12,1,2,3,1,2024,14759.0,11034.0,13127.0
2024-03-13,CO de Araucária,16439.0,13,2,2,3,1,2024,13061.0,14759.0,12951.333
2024-03-14,CO de Araucária,14651.0,14,3,2,3,1,2024,16439.0,13061.0,14753.0
2024-03-15,CO de Araucária,10625.0,15,4,3,3,1,2024,14651.0,16439.0,14717.0
2024-03-16,CO de Araucária,7092.0,16,5,3,3,1,2024,10625.0,14651.0,13905.0
2024-03-18,CO de Araucária,13774.0,18,0,3,3,1,2024,7092.0,10625.0,10789.333
2024-03-19,CO de Araucária,11405.0,19,1,3,3,1,2024,13774.0,7092.0,10497.0
2024-03-20,CO de Araucária,14105.0,20,2,3,3,1,2024,11405.0,13774.0,10757.0
2024-03-21,CO de Araucária,14669.0,21,3,3,3,1,2024,14105.0,11405.0,13094.667
2024-03-22,CO de Araucária,13216.0,22,4,4,3,1,2024,14669.0,14105.0,13393.0
2024-03-23,CO de Araucária,3937.0,23,5,4,3,1,2024,13216.0,14669.0,13996.667
2024-03-25,CO de Araucária,15856.0,25,0,4,3,1,2024,3937.0,13216.0,10607.333
2024-03-26,CO de Araucária,14422.0,26,1,4,3,1,2024,15856.0,3937.0,11003.0
2024-03-27,CO de Araucária,17883.0,27,2,4,3,1,2024,14422.0,15856.0,11405.0
2024-03-28,CO de Araucária,14845.0,28,3,4,3,1,2024,17883.0,14422.0,16053.667
2024-03-30,CO de Araucária,13283.0,30,5,5,3,1,2024,14845.0,17883.0,15716.667
2024-04-01,CO de Araucária,7700.0,1,0,1,4,2,2024,13283.0,14845.0,15337.0
2024-04-02,CO de Araucária,5438.0,2,1,1,4,2,2024,7700.0,13283.0,11942.667
2024-04-03,CO de Araucária,10554.0,3,2,1,4,2,2024,5438.0,7700.0,8807.0
2024-04-04,CO de Araucária,6265.0,4,3,1,4,2,2024,10554.0,5438.0,7897.333
2024-04-05,CO de Araucária,8456.0,5,4,1,4,2,2024,6265.0,10554.0,7419.0
2024-04-06,CO de Araucária,5749.0,6,5,1,4,2,2024,8456.0,6265.0,8425.0
2024-04-08,CO de Araucária,8956.0,8,0,2,4,2,2024,5749.0,8456.0,6823.333
2024-04-09,CO de Araucária,8438.0,9,1,2,4,2,2024,8956.0,5749.0,7720.333
2024-04-10,CO de Araucária,7784.0,10,2,2,4,2,2024,8438.0,8956.0,7714.333
2024-04-11,CO de Araucária,6615.0,11,3,2,4,2,2024,7784.0,8438.0,8392.667
2024-04-12,CO de Araucária,7903.0,12,4,2,4,2,2024,6615.0,7784.0,7612.333
2024-04-13,CO de Araucária,6652.0,13,5,2,4,2,2024,7903.0,6615.0,7434.0
2024-04-15,CO de Araucária,9627.0,15,0,3,4,2,2024,6652.0,7903.0,7056.667
2024-04-16,CO de Araucária,6773.0,16,1,3,4,2,2024,9627.0,6652.0,8060.667
2024-04-17,CO de Araucária,11183.0,17,2,3,4,2,2024,6773.0,9627.0,7684.0
2024-04-18,CO de Araucária,6987.0,18,3,3,4,2,2024,11183.0,6773.0,9194.333
2024-04-19,CO de Araucária,8392.0,19,4,3,4,2,2024,6987.0,11183.0,8314.333
2024-04-20,CO de Araucária,5968.0,20,5,3,4,2,2024,8392.0,6987.0,8854.0
2024-04-22,CO de Araucária,9149.0,22,0,4,4,2,2024,5968.0,8392.0,7115.667
2024-04-23,CO de Araucária,13801.0,23,1,4,4,2,2024,9149.0,5968.0,7836.333
2024-04-24,CO de Araucária,12673.0,24,2,4,4,2,2024,13801.0,9149.0,9639.333
2024-04-25,CO de Araucária,10023.0,25,3,4,4,2,2024,12673.0,13801.0,11874.333
2024-04-26,CO de Araucária,13740.0,26,4,4,4,2,2024,10023.0,12673.0,12165.667
2024-04-27,CO de Araucária,8460.0,27,5,4,4,2,2024,13740.0,10023.0,12145.333
2024-05-02,CO de Araucária,5973.0,2,3,1,5,2,2024,8460.0,13740.0,10741.0
2024-05-03,CO de Araucária,10821.0,3,4,1,5,2,2024,5973.0,8460.0,9391.0
2024-05-04,CO de Araucária,9502.0,4,5,1,5,2,2024,10821.0,5973.0,8418.0
2024-05-06,CO de Araucária,10467.0,6,0,1,5,2,2024,9502.0,10821.0,8765.333
2024-05-07,CO de Araucária,17518.0,7,1,1,5,2,2024,10467.0,9502.0,10263.333
2024-05-08,CO de Araucária,14218.0,8,2,2,5,2,2024,17518.0,10467.0,12495.667
2024-05-09,CO de Araucária,7137.0,9,3,2,5,2,2024,14218.0,17518.0,14067.667
2024-05-10,CO de Araucária,13567.0,10,4,2,5,2,2024,7137.0,14218.0,12957.667
2024-05-11,CO de Araucária,11909.0,11,5,2,5,2,2024,13567.0,7137.0,11640.667
2024-05-12,CO de Araucária,3648.0,12,6,2,5,2,2024,11909.0,13567.0,10871.0
2024-05-13,CO de Araucária,25153.0,13,0,2,5,2,2024,3648.0,11909.0,9708.0
2024-05-14,CO de Araucária,15741.0,14,1,2,5,2,2024,25153.0,3648.0,13570.0
2024-05-15,CO de Araucária,18194.0,15,2,3,5,2,2024,15741.0,25153.0,14847.333
2024-05-16,CO de Araucária,12304.0,16,3,3,5,2,2024,18194.0,15741.0,19696.0
2024-05-17,CO de Araucária,11673.0,17,4,3,5,2,2024,12304.0,18194.0,15413.0
2024-05-18,CO de Araucária,7067.0,18,5,3,5,2,2024,11673.0,12304.0,14057.0
2024-05-20,CO de Araucária,14047.0,20,0,3,5,2,2024,7067.0,11673.0,10348.0
2024-05-21,CO de Araucária,18875.0,21,1,3,5,2,2024,14047.0,7067.0,10929.0
2024-05-22,CO de Araucária,7144.0,22,2,4,5,2,2024,18875.0,14047.0,13329.667
2024-05-23,CO de Araucária,16703.0,23,3,4,5,2,2024,7144.0,18875.0,13355.333
2024-05-24,CO de Araucária,13937.0,24,4,4,5,2,2024,16703.0,7144.0,14240.667
2024-05-25,CO de Araucária,13387.0,25,5,4,5,2,2024,13937.0,16703.0,12594.667
2024-05-27,CO de Araucária,17833.0,27,0,4,5,2,2024,13387.0,13937.0,14675.667
2024-05-28,CO de Araucária,17919.0,28,1,4,5,2,2024,17833.0,13387.0,15052.333
2024-05-29,CO de Araucária,12498.0,29,2,5,5,2,2024,17919.0,17833.0,16379.667
2023-02-04,CO de Barueri,12812.0,4,5,1,2,1,2023,16507.0,14925.0,14273.333
2023-02-06,CO de Barueri,18602.0,6,0,1,2,1,2023,12812.0,16507.0,14748.0
2023-02-07,CO de Barueri,13912.0,7,1,1,2,1,2023,18602.0,12812.0,15973.667
2023-02-08,CO de Barueri,18283.0,8,2,2,2,1,2023,13912.0,18602.0,15108.667
2023-02-09,CO de Barueri,17500.0,9,3,2,2,1,2023,18283.0,13912.0,16932.333
2023-02-10,CO de Barueri,14475.0,10,4,2,2,1,2023,17500.0,18283.0,16565.0
2023-02-11,CO de Barueri,15595.0,11,5,2,2,1,2023,14475.0,17500.0,16752.667
2023-02-13,CO de Barueri,17289.0,13,0,2,2,1,2023,15595.0,14475.0,15856.667
2023-02-14,CO de Barueri,20430.0,14,1,2,2,1,2023,17289.0,15595.0,15786.333
2023-02-15,CO de Barueri,12281.0,15,2,3,2,1,2023,20430.0,17289.0,17771.333
2023-02-16,CO de Barueri,14747.0,16,3,3,2,1,2023,12281.0,20430.0,16666.667
2023-02-17,CO de Barueri,16442.0,17,4,3,2,1,2023,14747.0,12281.0,15819.333
2023-02-18,CO de Barueri,9018.0,18,5,3,2,1,2023,16442.0,14747.0,14490.0
2023-02-20,CO de Barueri,15836.0,20,0,3,2,1,2023,9018.0,16442.0,13402.333
2023-02-22,CO de Barueri,16951.0,22,2,4,2,1,2023,15836.0,9018.0,13765.333
2023-02-23,CO de Barueri,18112.0,23,3,4,2,1,2023,16951.0,15836.0,13935.0
2023-02-24,CO de Barueri,13395.0,24,4,4,2,1,2023,18112.0,16951.0,16966.333
2023-02-25,CO de Barueri,12164.0,25,5,4,2,1,2023,13395.0,18112.0,16152.667
2023-02-27,CO de Barueri,13902.0,27,0,4,2,1,2023,12164.0,13395.0,14557.0
2023-02-28,CO de Barueri,12101.0,28,1,4,2,1,2023,13902.0,12164.0,13153.667
2023-03-01,CO de Barueri,13020.0,1,2,1,3,1,2023,12101.0,13902.0,12722.333
2023-03-02,CO de Barueri,15930.0,2,3,1,3,1,2023,13020.0,12101.0,13007.667
2023-03-03,CO de Barueri,11506.0,3,4,1,3,1,2023,15930.0,13020.0,13683.667
2023-03-04,CO de Barueri,10773.0,4,5,1,3,1,2023,11506.0,15930.0,13485.333
2023-03-06,CO de Barueri,15511.0,6,0,1,3,1,2023,10773.0,11506.0,12736.333
2023-03-07,CO de Barueri,13818.0,7,1,1,3,1,2023,15511.0,10773.0,12596.667
2023-03-08,CO de Barueri,12817.0,8,2,2,3,1,2023,13818.0,15511.0,13367.333
2023-03-09,CO de Barueri,15783.0,9,3,2,3,1,2023,12817.0,13818.0,14048.667
2023-03-10,CO de Barueri,15545.0,10,4,2,3,1,2023,15783.0,12817.0,14139.333
2023-03-11,CO de Barueri,9517.0,11,5,2,3,1,2023,15545.0,15783.0,14715.0
2023-03-13,CO de Barueri,13237.0,13,0,2,3,1,2023,9517.0,15545.0,13615.0
2023-03-14,CO de Barueri,9928.0,14,1,2,3,1,2023,13237.0,9517.0,12766.333
2023-03-15,CO de Barueri,17066.0,15,2,3,3,1,2023,9928.0,13237.0,10894.0
2023-03-16,CO de Barueri,15759.0,16,3,3,3,1,2023,17066.0,9928.0,13410.333
2023-03-17,CO de Barueri,13698.0,17,4,3,3,1,2023,15759.0,17066.0,14251.0
2023-03-18,CO de Barueri,11372.0,18,5,3,3,1,2023,13698.0,15759.0,15507.667
2023-03-20,CO de Barueri,12423.0,20,0,3,3,1,2023,11372.0,13698.0,13609.667
2023-03-21,CO de Barueri,14439.0,21,1,3,3,1,2023,12423.0,11372.0,12497.667
2023-03-22,CO de Barueri,13992.0,22,2,4,3,1,2023,14439.0,12423.0,12744.667
2023-03-23,CO de Barueri,11746.0,23,3,4,3,1,2023,13992.0,14439.0,13618.0
2023-03-24,CO de Barueri,16512.0,24,4,4,3,1,2023,11746.0,13992.0,13392.333
2023-03-25,CO de Barueri,11149.0,25,5,4,3,1,2023,16512.0,11746.0,14083.333
2023-03-27,CO de Barueri,15504.0,27,0,4,3,1,2023,11149.0,16512.0,13135.667
2023-03-28,CO de Barueri,13688.0,28,1,4,3,1,2023,15504.0,11149.0,14388.333
2023-03-29,CO de Barueri,14329.0,29,2,5,3,1,2023,13688.0,15504.0,13447.0
2023-03-30,CO de Barueri,18819.0,30,3,5,3,1,2023,14329.0,13688.0,14507.0
2023-03-31,CO de Barueri,13216.0,31,4,5,3,1,2023,18819.0,14329.0,15612.0
2023-04-01,CO de Barueri,11803.0,1,5,1,4,2,2023,13216.0,18819.0,15454.667
2023-04-03,CO de Barueri,16071.0,3,0,1,4,2,2023,11803.0,13216.0,14612.667
2023-04-04,CO de Barueri,14812.0,4,1,1,4,2,2023,16071.0,11803.0,13696.667
2023-04-05,CO de Barueri,16143.0,5,2,1,4,2,2023,14812.0,16071.0,14228.667
2023-04-06,CO de Barueri,14031.0,6,3,1,4,2,2023,16143.0,14812.0,15675.333
2023-04-08,CO de Barueri,14751.0,8,5,2,4,2,2023,14031.0,16143.0,14995.333
2023-04-10,CO de Barueri,18453.0,10,0,2,4,2,2023,14751.0,14031.0,14975.0
2023-04-11,CO de Barueri,17507.0,11,1,2,4,2,2023,18453.0,14751.0,15745.0
2023-04-12,CO de Barueri,17421.0,12,2,2,4,2,2023,17507.0,18453.0,16903.667
2023-04-13,CO de Barueri,19334.0,13,3,2,4,2,2023,17421.0,17507.0,17793.667
2023-04-14,CO de Barueri,18595.0,14,4,2,4,2,2023,19334.0,17421.0,18087.333
2023-04-15,CO de Barueri,13985.0,15,5,3,4,2,2023,18595.0,19334.0,18450.0
2023-04-17,CO de Barueri,18139.0,17,0,3,4,2,2023,13985.0,18595.0,17304.667
2023-04-18,CO de Barueri,16751.0,18,1,3,4,2,2023,18139.0,13985.0,16906.333
2023-04-19,CO de Barueri,21335.0,19,2,3,4,2,2023,16751.0,18139.0,16291.667
2023-04-20,CO de Barueri,20703.0,20,3,3,4,2,2023,21335.0,16751.0,18741.667
2023-04-22,CO de Barueri,13986.0,22,5,4,4,2,2023,20703.0,21335.0,19596.333
2023-04-24,CO de Barueri,21904.0,24,0,4,4,2,2023,13986.0,20703.0,18674.667
2023-04-25,CO de Barueri,19500.0,25,1,4,4,2,2023,21904.0,13986.0,18864.333
2023-04-26,CO de Barueri,23051.0,26,2,4,4,2,2023,19500.0,21904.0,18463.333
2023-04-27,CO de Barueri,21658.0,27,3,4,4,2,2023,23051.0,19500.0,21485.0
2023-04-28,CO de Barueri,20607.0,28,4,4,4,2,2023,21658.0,23051.0,21403.0
2023-04-29,CO de Barueri,19373.0,29,5,5,4,2,2023,20607.0,21658.0,21772.0
2023-05-02,CO de Barueri,17436.0,2,1,1,5,2,2023,19373.0,20607.0,20546.0
2023-05-03,CO de Barueri,16716.0,3,2,1,5,2,2023,17436.0,19373.0,19138.667
2023-05-04,CO de Barueri,16040.0,4,3,1,5,2,2023,16716.0,17436.0,17841.667
2023-05-05,CO de Barueri,19274.0,5,4,1,5,2,2023,16040.0,16716.0,16730.667
2023-05-06,CO de Barueri,16756.0,6,5,1,5,2,2023,19274.0,16040.0,17343.333
2023-05-08,CO de Barueri,18350.0,8,0,2,5,2,2023,16756.0,19274.0,17356.667
2023-05-09,CO de Barueri,17214.0,9,1,2,5,2,2023,18350.0,16756.0,18126.667
2023-05-10,CO de Barueri,17874.0,10,2,2,5,2,2023,17214.0,18350.0,17440.0
2023-05-11,CO de Barueri,14812.0,11,3,2,5,2,2023,17874.0,17214.0,17812.667
2023-05-12,CO de Barueri,19999.0,12,4,2,5,2,2023,14812.0,17874.0,16633.333
2023-05-13,CO de Barueri,8338.0,13,5,2,5,2,2023,19999.0,14812.0,17561.667
2023-05-15,CO de Barueri,16148.0,15,0,3,5,2,2023,8338.0,19999.0,14383.0
2023-05-16,CO de Barueri,10713.0,16,1,3,5,2,2023,16148.0,8338.0,14828.333
2023-05-17,CO de Barueri,18055.0,17,2,3,5,2,2023,10713.0,16148.0,11733.0
2023-05-18,CO de Barueri,15767.0,18,3,3,5,2,2023,18055.0,10713.0,14972.0
2023-05-19,CO de Barueri,17341.0,19,4,3,5,2,2023,15767.0,18055.0,14845.0
2023-05-20,CO de Barueri,15316.0,20,5,3,5,2,2023,17341.0,15767.0,17054.333
2023-05-22,CO de Barueri,19496.0,22,0,4,5,2,2023,15316.0,17341.0,16141.333
2023-05-23,CO de Barueri,13685.0,23,1,4,5,2,2023,19496.0,15316.0,17384.333
2023-05-24,CO de Barueri,20259.0,24,2,4,5,2,2023,13685.0,19496.0,16165.667
2023-05-25,CO de Barueri,13428.0,25,3,4,5,2,2023,20259.0,13685.0,17813.333
2023-05-26,CO de Barueri,17836.0,26,4,4,5,2,2023,13428.0,20259.0,15790.667
2023-05-27,CO de Barueri,11996.0,27,5,4,5,2,2023,17836.0,13428.0,17174.333
2023-05-29,CO de Barueri,15632.0,29,0,5,5,2,2023,11996.0,17836.0,14420.0
2023-05-30,CO de Barueri,12611.0,30,1,5,5,2,2023,15632.0,11996.0,15154.667
2023-05-31,CO de Barueri,16779.0,31,2,5,5,2,2023,12611.0,15632.0,13413.0
2023-06-01,CO de Barueri,14791.0,1,3,1,6,2,2023,16779.0,12611.0,15007.333
2023-06-02,CO de Barueri,21519.0,2,4,1,6,2,2023,14791.0,16779.0,14727.0
2023-06-03,CO de Barueri,13177.0,3,5,1,6,2,2023,21519.0,14791.0,17696.333
2023-06-05,CO de Barueri,21126.0,5,0,1,6,2,2023,13177.0,21519.0,16495.667
2023-06-06,CO de Barueri,14806.0,6,1,1,6,2,2023,21126.0,13177.0,18607.333
2023-06-07,CO de Barueri,23842.0,7,2,1,6,2,2023,14806.0,21126.0,16369.667
2023-06-09,CO de Barueri,20169.0,9,4,2,6,2,2023,23842.0,14806.0,19924.667
2023-06-10,CO de Barueri,20316.0,10,5,2,6,2,2023,20169.0,23842.0,19605.667
2023-06-12,CO de Barueri,21007.0,12,0,2,6,2,2023,20316.0,20169.0,21442.333
2023-06-13,CO de Barueri,18937.0,13,1,2,6,2,2023,21007.0,20316.0,20497.333
2023-06-14,CO de Barueri,14802.0,14,2,2,6,2,2023,18937.0,21007.0,20086.667
2023-06-15,CO de Barueri,14442.0,15,3,3,6,2,2023,14802.0,18937.0,18248.667
2023-06-16,CO de Barueri,21127.0,16,4,3,6,2,2023,14442.0,14802.0,16060.333
2023-06-17,CO de Barueri,12687.0,17,5,3,6,2,2023,21127.0,14442.0,16790.333
2023-06-19,CO de Barueri,20221.0,19,0,3,6,2,2023,12687.0,21127.0,16085.333
2023-06-20,CO de Barueri,19705.0,20,1,3,6,2,2023,20221.0,12687.0,18011.667
2023-06-21,CO de Barueri,18358.0,21,2,3,6,2,2023,19705.0,20221.0,17537.667
2023-06-22,CO de Barueri,15286.0,22,3,4,6,2,2023,18358.0,19705.0,19428.0
2023-06-23,CO de Barueri,20192.0,23,4,4,6,2,2023,15286.0,18358.0,17783.0
2023-06-24,CO de Barueri,12992.0,24,5,4,6,2,2023,20192.0,15286.0,17945.333
2023-06-26,CO de Barueri,18429.0,26,0,4,6,2,2023,12992.0,20192.0,16156.667
2023-06-27,CO de Barueri,16009.0,27,1,4,6,2,2023,18429.0,12992.0,17204.333
2023-06-28,CO de Barueri,17798.0,28,2,4,6,2,2023,16009.0,18429.0,15810.0
2023-06-29,CO de Barueri,16216.0,29,3,5,6,2,2023,17798.0,16009.0,17412.0
2023-06-30,CO de Barueri,12948.0,30,4,5,6,2,2023,16216.0,17798.0,16674.333
2023-07-01,CO de Barueri,15045.0,1,5,1,7,3,2023,12948.0,16216.0,15654.0
2023-07-03,CO de Barueri,19358.0,3,0,1,7,3,2023,15045.0,12948.0,14736.333
2023-07-04,CO de Barueri,15899.0,4,1,1,7,3,2023,19358.0,15045.0,15783.667
2023-07-05,CO de Barueri,23351.0,5,2,1,7,3,2023,15899.0,19358.0,16767.333
2023-07-06,CO de Barueri,14825.0,6,3,1,7,3,2023,23351.0,15899.0,19536.0
2023-07-07,CO de Barueri,23929.0,7,4,1,7,3,2023,14825.0,23351.0,18025.0
2023-07-17,CO de Barueri,23137.0,17,0,3,7,3,2023,23929.0,14825.0,20701.667
2023-07-18,CO de Barueri,19212.0,18,1,3,7,3,2023,23137.0,23929.0,20630.333
2023-07-19,CO de Barueri,16023.0,19,2,3,7,3,2023,19212.0,23137.0,22092.667
2023-07-20,CO de Barueri,20208.0,20,3,3,7,3,2023,16023.0,19212.0,19457.333
2023-07-21,CO de Barueri,16482.0,21,4,3,7,3,2023,20208.0,16023.0,18481.0
2023-07-22,CO de Barueri,16538.0,22,5,4,7,3,2023,16482.0,20208.0,17571.0
2023-07-24,CO de Barueri,17750.0,24,0,4,7,3,2023,16538.0,16482.0,17742.667
2023-07-25,CO de Barueri,18943.0,25,1,4,7,3,2023,17750.0,16538.0,16923.333
2023-07-26,CO de Barueri,15273.0,26,2,4,7,3,2023,18943.0,17750.0,17743.667
2023-07-27,CO de Barueri,16479.0,27,3,4,7,3,2023,15273.0,18943.0,17322.0
2023-07-28,CO de Barueri,14479.0,28,4,4,7,3,2023,16479.0,15273.0,16898.333
2023-07-29,CO de Barueri,16403.0,29,5,5,7,3,2023,14479.0,16479.0,15410.333
2023-07-31,CO de Barueri,19127.0,31,0,5,7,3,2023,16403.0,14479.0,15787.0
2023-08-01,CO de Barueri,14574.0,1,1,1,8,3,2023,19127.0,16403.0,16669.667
2023-08-02,CO de Barueri,19957.0,2,2,1,8,3,2023,14574.0,19127.0,16701.333
2023-08-03,CO de Barueri,13555.0,3,3,1,8,3,2023,19957.0,14574.0,17886.0
2023-08-04,CO de Barueri,18059.0,4,4,1,8,3,2023,13555.0,19957.0,16028.667
2023-08-05,CO de Barueri,14585.0,5,5,1,8,3,2023,18059.0,13555.0,17190.333
2023-08-07,CO de Barueri,19410.0,7,0,1,8,3,2023,14585.0,18059.0,15399.667
2023-08-08,CO de Barueri,19736.0,8,1,2,8,3,2023,19410.0,14585.0,17351.333
2023-08-09,CO de Barueri,17010.0,9,2,2,8,3,2023,19736.0,19410.0,17910.333
2023-08-10,CO de Barueri,15930.0,10,3,2,8,3,2023,17010.0,19736.0,18718.667
2023-08-11,CO de Barueri,20780.0,11,4,2,8,3,2023,15930.0,17010.0,17558.667
2023-08-12,CO de Barueri,16048.0,12,5,2,8,3,2023,20780.0,15930.0,17906.667
2023-08-14,CO de Barueri,18695.0,14,0,2,8,3,2023,16048.0,20780.0,17586.0
2023-08-15,CO de Barueri,17935.0,15,1,3,8,3,2023,18695.0,16048.0,18507.667
2023-08-16,CO de Barueri,16759.0,16,2,3,8,3,2023,17935.0,18695.0,17559.333
2023-08-17,CO de Barueri,14780.0,17,3,3,8,3,2023,16759.0,17935.0,17796.333
2023-08-18,CO de Barueri,19330.0,18,4,3,8,3,2023,14780.0,16759.0,16491.333
2023-08-19,CO de Barueri,16299.0,19,5,3,8,3,2023,19330.0,14780.0,16956.333
2023-08-21,CO de Barueri,16134.0,21,0,3,8,3,2023,16299.0,19330.0,16803.0
2023-08-22,CO de Barueri,20598.0,22,1,4,8,3,2023,16134.0,16299.0,17254.333
2023-08-23,CO de Barueri,13751.0,23,2,4,8,3,2023,20598.0,16134.0,17677.0
2023-08-24,CO de Barueri,15713.0,24,3,4,8,3,2023,13751.0,20598.0,16827.667
2023-08-25,CO de Barueri,12588.0,25,4,4,8,3,2023,15713.0,13751.0,16687.333
2023-08-26,CO de Barueri,10933.0,26,5,4,8,3,2023,12588.0,15713.0,14017.333
2023-08-28,CO de Barueri,19981.0,28,0,4,8,3,2023,10933.0,12588.0,13078.0
2023-08-29,CO de Barueri,13956.0,29,1,5,8,3,2023,19981.0,10933.0,14500.667
2023-08-30,CO de Barueri,14701.0,30,2,5,8,3,2023,13956.0,19981.0,14956.667
2023-08-31,CO de Barueri,18091.0,31,3,5,8,3,2023,14701.0,13956.0,16212.667
2023-09-01,CO de Barueri,11967.0,1,4,1,9,3,2023,18091.0,14701.0,15582.667
2023-09-02,CO de Barueri,12390.0,2,5,1,9,3,2023,11967.0,18091.0,14919.667
2023-09-04,CO de Barueri,20409.0,4,0,1,9,3,2023,12390.0,11967.0,14149.333
2023-09-05,CO de Barueri,17266.0,5,1,1,9,3,2023,20409.0,12390.0,14922.0
2023-09-06,CO de Barueri,19798.0,6,2,1,9,3,2023,17266.0,20409.0,16688.333
2023-09-08,CO de Barueri,19253.0,8,4,2,9,3,2023,19798.0,17266.0,19157.667
2023-09-09,CO de Barueri,16316.0,9,5,2,9,3,2023,19253.0,19798.0,18772.333
2023-09-11,CO de Barueri,22005.0,11,0,2,9,3,2023,16316.0,19253.0,18455.667
2023-09-12,CO de Barueri,14759.0,12,1,2,9,3,2023,22005.0,16316.0,19191.333
2023-09-13,CO de Barueri,19650.0,13,2,2,9,3,2023,14759.0,22005.0,17693.333
