mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.25385117530822754,0.02113909142459272,0.017345190048217773,0.00548992920965593,DecisionTreeRegressor(max_depth=1),0.3,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-2.9116758488148244,-2.9974653679653724,-3.3121127329192315,-3.0737513165664763,0.1721473864711849,624,-1.9088873262726498,-1.924947415109875,-1.9016111759171517,-1.9118153057665588,0.009749352554659352
0.3300887743631999,0.020791882076521086,0.03121781349182129,0.0015966230706469025,DecisionTreeRegressor(max_depth=1),0.3,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.9116758488148244,-2.9974653679653724,-3.3121127329192315,-3.0737513165664763,0.1721473864711849,624,-1.8899438372052486,-1.9003650559098975,-1.8851971475313185,-1.8918353468821547,0.006335072627240296
0.5640756289164225,0.08475568403297674,0.03875875473022461,0.01285483591324136,DecisionTreeRegressor(max_depth=1),0.3,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-2.8632629870128463,-2.9923522388059074,-3.0529589467137472,-2.9695247241775005,0.07910735679987485,610,-1.8595789625590937,-1.890804078319136,-1.8294689859149798,-1.8599506755977366,0.025041326083016173
0.6779269377390543,0.020724882479902486,0.053704420725504555,0.0006400198720217609,DecisionTreeRegressor(max_depth=1),0.3,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.8152477203646216,-2.8248851251841427,-2.960219964136282,-2.8667842698950157,0.06618605901383569,600,-1.7626380061909364,-1.846034524475115,-1.7734318668870712,-1.7940347991843744,0.037032467105827346
0.9300329685211182,0.10212876183026935,0.0494996706644694,0.010492816640469567,DecisionTreeRegressor(max_depth=1),0.3,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-2.733853675450729,-2.623032188841169,-2.819749676305459,-2.7255451801991195,0.08052418182788439,561,-1.6056126940233355,-1.5688659745506948,-1.5066431185618763,-1.5603739290453023,0.0408479321745472
0.27309449513753253,0.026198759722340727,0.0242766539255778,0.0018000140650855704,DecisionTreeRegressor(max_depth=1),0.3,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-2.858025714285689,-2.88714285714282,-3.177067042606484,-2.9740785380116646,0.1440259276433044,611,-1.9777542078856527,-1.981756044825148,-1.9947700858289301,-1.9847601128465768,0.007264220263417005
0.3424372673034668,0.027052914730931747,0.01726214090983073,0.004569814746631167,DecisionTreeRegressor(max_depth=1),0.3,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.882713960299399,-2.914720558882245,-3.177067042606484,-2.991500520596043,0.13186433977513812,617,-1.8956961738186688,-1.9000084221406905,-1.909316781593738,-1.9016737925176992,0.005683914901429099
0.5372748374938965,0.031950042008410943,0.031843980153401695,0.00825220913639984,DecisionTreeRegressor(max_depth=1),0.3,exponential,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'exponential', 'n_estimators': 80, 'random_state': 42}",-2.858025714285689,-2.88714285714282,-3.1547974978178774,-2.9666553564154623,0.1335665902104152,608,-1.768017381790329,-1.7681555314573543,-1.7819695678974332,-1.7727141603817056,0.006544804430195823
0.6810932954152426,0.022194693302417304,0.04262502988179525,0.012732476620756617,DecisionTreeRegressor(max_depth=1),0.3,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.858025714285689,-2.88714285714282,-3.1547974978178774,-2.9666553564154623,0.1335665902104152,608,-1.7367621955200392,-1.7433316586647682,-1.7452117738785615,-1.7417685426877896,0.003622277577925852
0.9562598069508871,0.04108262680688959,0.07086730003356934,0.00829981566570409,DecisionTreeRegressor(max_depth=1),0.3,exponential,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'exponential', 'n_estimators': 150, 'random_state': 42}",-2.784024943310645,-2.8729115044247924,-3.1547974978178774,-2.937244648517772,0.1580551314481135,605,-1.6921824630066924,-1.7118597829707989,-1.7053067779035112,-1.7031163412936674,0.00818118734857655
0.165665864944458,0.02903101915996582,0.014634529749552408,0.004735984112404986,DecisionTreeRegressor(max_depth=1),0.5,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-2.5674552795030943,-2.8151581395348626,-3.1961310245310055,-2.8595814811896543,0.2585709097577601,594,-2.0629751152205444,-2.1222610568231266,-2.0947905936725584,-2.0933422552387433,0.024225041879431915
0.17410620053609213,0.04453559660820619,0.015913963317871094,0.004997579029961666,DecisionTreeRegressor(max_depth=1),0.5,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.5674552795030943,-2.8151581395348626,-3.1961310245310055,-2.8595814811896543,0.2585709097577601,594,-2.0629751152205444,-2.1222610568231266,-2.0947905936725584,-2.0933422552387433,0.024225041879431915
0.18378082911173502,0.041051008713639627,0.013294696807861328,0.004617082852885908,DecisionTreeRegressor(max_depth=1),0.5,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-2.5674552795030943,-2.8151581395348626,-3.1961310245310055,-2.8595814811896543,0.2585709097577601,594,-2.0629751152205444,-2.1222610568231266,-2.0947905936725584,-2.0933422552387433,0.024225041879431915
0.16607101758321127,0.03829175490927967,0.011326948801676432,0.0024173957402008556,DecisionTreeRegressor(max_depth=1),0.5,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.5674552795030943,-2.8151581395348626,-3.1961310245310055,-2.8595814811896543,0.2585709097577601,594,-2.0629751152205444,-2.1222610568231266,-2.0947905936725584,-2.0933422552387433,0.024225041879431915
0.17332005500793457,0.054169480032131796,0.011799494425455729,0.005518532612686488,DecisionTreeRegressor(max_depth=1),0.5,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-2.5674552795030943,-2.8151581395348626,-3.1961310245310055,-2.8595814811896543,0.2585709097577601,594,-2.0629751152205444,-2.1222610568231266,-2.0947905936725584,-2.0933422552387433,0.024225041879431915
