mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_seed,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.1138080358505249,0.013006091117858887,0.006849765777587891,0.0004215240478515625,1.0,0,0.3,3,150,0.5,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-1.2120491681780123,-1.1588185773577027,-1.1854338727678575,0.026615295410154838,626,-0.6888637573342162,-0.7087064842447782,-0.6987851207894973,0.009921363455280996
0.09700667858123779,0.004557013511657715,0.0046956539154052734,0.00045561790466308594,1.0,0,0.3,3,150,0.5,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.2396708461216508,-1.0107239641462087,-1.1251974051339297,0.11447344098772105,589,-0.6783558888478322,-0.6797491840275567,-0.6790525364376945,0.0006966475898622649
0.10003364086151123,0.00814831256866455,0.005414009094238281,0.0006234645843505859,1.0,0,0.3,3,150,1.0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.2937066214425204,-1.1898719569614988,-1.2417892892020097,0.05191733224051076,647,-0.7244887975744297,-0.7236961472849892,-0.7240924724297095,0.0003963251447202665
0.0908060073852539,0.0020134449005126953,0.0046732425689697266,0.0002899169921875,1.0,0,0.3,3,150,1.0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.2301907784598203,-0.9846495274135094,-1.107420152936665,0.12277062552315543,571,-0.6962324920079436,-0.7046445442721586,-0.7004385181400511,0.004206026132107521
0.0931628942489624,0.0054177045822143555,0.005735516548156738,0.0011435747146606445,1.0,0,0.3,3,150,1.0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-1.2074835205078114,-0.881778477260048,-1.0446309988839297,0.1628525216238817,506,-0.7208640231195772,-0.7251467146236653,-0.7230053688716213,0.002141345752044055
0.0952601432800293,0.010104179382324219,0.007787942886352539,0.0014240741729736328,1.0,0,0.3,3,150,1.0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.0675440761021195,-0.9750430297851612,-1.0212935529436404,0.04625052315847916,465,-0.692979886166684,-0.6945181754047007,-0.6937490307856924,0.000769144619008344
0.08221423625946045,0.003999114036560059,0.005626559257507324,0.0006746053695678711,1.0,0,0.3,6,40,0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.3381140136718739,-0.8135843331473264,-1.0758491734096,0.26226484026227376,538,-0.4853266450599211,-0.49642240058327314,-0.49087452282159716,0.005547877761676007
0.08115887641906738,0.010602712631225586,0.006682872772216797,0.0010879039764404297,1.0,0,0.3,6,40,0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.3004793875558005,-0.8508816964285728,-1.0756805419921867,0.22479884556361385,536,-0.5162897275882503,-0.4678584951841867,-0.4920741113862185,0.024215616202031803
0.06968605518341064,0.0003381967544555664,0.005878090858459473,0.00022542476654052734,1.0,0,0.3,6,40,0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-0.9499697440011131,-0.8927611868722128,-0.921365465436663,0.028604278564450136,339,-0.4384804673003524,-0.47157379610142397,-0.45502713170088815,0.016546664400535788
0.07183265686035156,0.003675222396850586,0.005685687065124512,0.00032341480255126953,1.0,0,0.3,6,40,0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.0483006504603765,-0.7776372419084855,-0.912968946184431,0.13533170427594549,325,-0.46421363511893887,-0.45876568337605117,-0.461489659247495,0.002723975871443851
